filename,num_vesicles,area_vesicles,area_percent
WellJ05_PointJ05_0002_ChannelNile Red_Seq0630.ome.tiff,61,122175.75289994365,0.11651587762827267
WellD17_PointD17_0000_ChannelNile Red_Seq0100.ome.tiff,0,0.0,0.0
WellD19_PointD19_0002_ChannelNile Red_Seq0094.ome.tiff,2,3224.0594607465255,0.0030747027022805457
WellH13_PointH13_0003_ChannelNile Red_Seq0439.ome.tiff,0,0.0,0.0
WellL15_PointL15_0000_ChannelNile Red_Seq0748.ome.tiff,0,0.0,0.0
WellG10_PointG10_0001_ChannelNile Red_Seq0349.ome.tiff,0,0.0,0.0
WellG03_PointG03_0002_ChannelNile Red_Seq0322.ome.tiff,0,0.0,0.0
WellH16_PointH16_0002_ChannelNile Red_Seq0426.ome.tiff,1,3739.280655935251,0.0035660559234001648
WellE05_PointE05_0001_ChannelNile Red_Seq0169.ome.tiff,41,84307.78045173569,0.08040216489003724
WellD09_PointD09_0002_ChannelNile Red_Seq0134.ome.tiff,47,169254.08961031347,0.16141327820807788
WellE10_PointE10_0003_ChannelNile Red_Seq0191.ome.tiff,0,0.0,0.0
WellD07_PointD07_0002_ChannelNile Red_Seq0142.ome.tiff,109,159727.99528646586,0.15232848671576105
WellJ18_PointJ18_0001_ChannelNile Red_Seq0577.ome.tiff,95,108525.53282009599,0.1034980133248291
WellD09_PointD09_0001_ChannelNile Red_Seq0133.ome.tiff,53,166370.10755431803,0.15866289859229854
WellI13_PointI13_0001_ChannelNile Red_Seq0521.ome.tiff,0,0.0,0.0
WellJ11_PointJ11_0003_ChannelNile Red_Seq0607.ome.tiff,29,51927.38497118568,0.049521813365159685
WellI03_PointI03_0001_ChannelNile Red_Seq0481.ome.tiff,34,64712.88167313275,0.06171501319230342
WellK18_PointK18_0002_ChannelNile Red_Seq0702.ome.tiff,0,0.0,0.0
WellD19_PointD19_0001_ChannelNile Red_Seq0093.ome.tiff,1,24328.49350939936,0.023201459416770324
WellC22_PointC22_0000_ChannelNile Red_Seq0076.ome.tiff,37,53682.74986637899,0.05119585978162669
WellH18_PointH18_0002_ChannelNile Red_Seq0418.ome.tiff,0,0.0,0.0
WellL14_PointL14_0002_ChannelNile Red_Seq0754.ome.tiff,0,0.0,0.0
WellL22_PointL22_0001_ChannelNile Red_Seq0721.ome.tiff,0,0.0,0.0
